3745.10234665107 1.26195202697154
3747.22545641952 1.20864720557903
3749.34856618797 1.13158464438977
3751.47167595641 1.09855744558455
3753.59478572486 1.20995788803378
3755.7178954933 1.16613097198403
3757.84100526175 1.18962779836729
3759.96411503019 1.24939414436054
3762.08722479864 1.27430589528585
3764.21033456708 1.21745988391762
3766.33344433553 1.2180500943383
3768.45655410397 1.15376938481558
3770.57966387242 1.16077738684802
3772.70277364086 1.15135184199439
3774.82588340931 1.18598975124125
3776.94899317776 1.22421734634769
3779.0721029462 1.21014655878423
3781.19521271465 1.20264445049985
3783.31832248309 1.21720246843913
3785.44143225154 1.24324191803178
3787.56454201998 1.11139321728653
3789.68765178843 1.20449616095264
3791.81076155687 1.16387358026125
3793.93387132532 1.16229285604881
3796.05698109376 1.18175779899124
3798.18009086221 1.23753304374603
3800.30320063065 1.21607467112378
3802.4263103991 1.24268646884803
3804.54942016755 1.20111816354836
3806.67252993599 1.23158514592083
3808.79563970444 1.22099963559144
3810.91874947288 1.28719395397408
3813.04185924133 1.25787253013084
3815.16496900977 1.28478248815639
3817.28807877822 1.26282730425041
3819.41118854666 1.25254745548205
3821.53429831511 1.26542409448301
3823.65740808355 1.22520658507654
3825.780517852 1.27637714934504
3827.90362762044 1.2762130861797
3830.02673738889 1.22553486058323
3832.14984715733 1.23144268287664
3834.27295692578 1.25888982075869
3836.39606669423 1.2703276684091
3838.51917646267 1.22759440921926
3840.64228623112 1.24579467366384
3842.76539599956 1.20524417294402
3844.88850576801 1.2176294288303
3847.01161553645 1.23486412613751
3849.1347253049 1.23848270079536
3851.25783507334 1.29109151977213
3853.38094484179 1.23532645454787
3855.50405461023 1.23143212480281
3857.62716437868 1.22847651946984
3859.75027414712 1.23789978566161
3861.87338391557 1.28374857089338
3863.99649368402 1.30332580225006
3866.11960345246 1.24081850155267
3868.24271322091 1.28833944324681
3870.36582298935 1.26719018515564
3872.4889327578 1.24657240120564
3874.61204252624 1.2607423544534
3876.73515229469 1.2571241712402
3878.85826206313 1.20314355041868
3880.98137183158 1.2147312359028
3883.10448160002 1.25686160861378
3885.22759136847 1.28230289386603
3887.35070113691 1.26259589190752
3889.47381090536 1.254810986786
3891.59692067381 1.3030370580488
3893.72003044225 1.32405829839271
3895.8431402107 1.31784827046137
3897.96624997914 1.30072954204067
3900.08935974759 1.37288172698983
3902.21246951603 1.34317151631349
3904.33557928448 1.34402654525893
3906.45868905292 1.28184829416243
3908.58179882137 1.31051175769646
3910.70490858981 1.23712258718237
3912.82801835826 1.27514772710804
3914.9511281267 1.34466631197079
3917.07423789515 1.34064231533049
3919.1973476636 1.35724321086257
3921.32045743204 1.36990595919249
3923.44356720049 1.34894254561472
3925.56667696893 1.35800806346939
3927.68978673738 1.37715085953145
3929.81289650582 1.36629979279873
3931.93600627427 1.35006614459424
3934.05911604271 1.3862781200045
3936.18222581116 1.4022044596912
3938.3053355796 1.35289149230535
3940.42844534805 1.36177019069283
3942.55155511649 1.36752506692554
3944.67466488494 1.37347809417062
3946.79777465339 1.37102705887143
3948.92088442183 1.36793867932058
3951.04399419028 1.35650595024967
3953.16710395872 1.32516629082134
3955.29021372717 1.29903276898102
3957.41332349561 1.26181358348689
3959.53643326406 1.2666430694881
3961.6595430325 1.30019184616545
3963.78265280095 1.36132349392
3965.90576256939 1.36729812293203
3968.02887233784 1.34365728325347
